nmm_text_id,expected_nmm_id,extracted_nmm_ids,correct
nmm_t_6781,nmm-01b5,[],False
nmm_t_6782,nmm-01b5,['nmm-01b5'],True
nmm_t_6783,nmm-01b5,['nmm-01b5'],True
nmm_t_6784,nmm-01b5,['nmm-01b5'],True
nmm_t_6785,nmm-01b6,[],False
nmm_t_6786,nmm-01b6,['nmm-01b6'],True
nmm_t_6787,nmm-01b6,['nmm-01b6'],True
nmm_t_6788,nmm-01b6,['nmm-01b6'],True
nmm_t_6789,nmm-01b7,[],False
nmm_t_6790,nmm-01b7,['nmm-01b7'],True
nmm_t_6791,nmm-01b7,['nmm-01b7'],True
nmm_t_6792,nmm-01b7,['nmm-01b7'],True
nmm_t_6793,nmm-01b8,[],False
nmm_t_6794,nmm-01b8,['nmm-01b8'],True
nmm_t_6795,nmm-01b8,['nmm-01b8'],True
nmm_t_6796,nmm-01b8,['nmm-01b8'],True
nmm_t_6797,nmm-01b9,[],False
nmm_t_6798,nmm-01b9,['nmm-01b9'],True
nmm_t_6799,nmm-01b9,['nmm-01b9'],True
nmm_t_6800,nmm-01b9,['nmm-01b9'],True
nmm_t_6801,nmm-01ba,[],False
nmm_t_6802,nmm-01ba,['nmm-01ba'],True
nmm_t_6803,nmm-01ba,['nmm-01ba'],True
nmm_t_6804,nmm-01ba,['nmm-01ba'],True
nmm_t_6805,nmm-01bb,[],False
nmm_t_6806,nmm-01bb,['nmm-01bb'],True
nmm_t_6807,nmm-01bb,['nmm-01bb'],True
nmm_t_6808,nmm-01bb,['nmm-01bb'],True
nmm_t_6809,nmm-01bc,[],False
nmm_t_6810,nmm-01bc,['nmm-01bc'],True
nmm_t_6811,nmm-01bc,['nmm-01bc'],True
nmm_t_6812,nmm-01bc,['nmm-01bc'],True
nmm_t_6813,nmm-01bd,[],False
nmm_t_6814,nmm-01bd,['nmm-01bd'],True
nmm_t_6815,nmm-01bd,['nmm-01bd'],True
nmm_t_6816,nmm-01bd,['nmm-01bd'],True
nmm_t_6817,nmm-01be,[],False
nmm_t_6818,nmm-01be,['nmm-01be'],True
nmm_t_6819,nmm-01be,['nmm-01be'],True
nmm_t_6820,nmm-01be,['nmm-01be'],True
nmm_t_6821,nmm-01bf,[],False
nmm_t_6822,nmm-01bf,['nmm-01bf'],True
nmm_t_6823,nmm-01bf,['nmm-01bf'],True
nmm_t_6824,nmm-01bf,['nmm-01bf'],True
nmm_t_6825,nmm-01bg,[],False
nmm_t_6826,nmm-01bg,['nmm-01bg'],True
nmm_t_6827,nmm-01bg,['nmm-01bg'],True
nmm_t_6828,nmm-01bg,['nmm-01bg'],True
nmm_t_6829,nmm-01bh,[],False
nmm_t_6830,nmm-01bh,['nmm-01bh'],True
nmm_t_6831,nmm-01bh,['nmm-01bh'],True
nmm_t_6832,nmm-01bh,['nmm-01bh'],True
nmm_t_6833,nmm-01bi,[],False
nmm_t_6834,nmm-01bi,['nmm-01bi'],True
nmm_t_6835,nmm-01bi,['nmm-01bi'],True
nmm_t_6836,nmm-01bi,['nmm-01bi'],True
nmm_t_6837,nmm-01bj,[],False
nmm_t_6838,nmm-01bj,['nmm-01bj'],True
nmm_t_6839,nmm-01bj,['nmm-01bj'],True
nmm_t_6840,nmm-01bj,['nmm-01bj'],True
nmm_t_6841,nmm-01bk,[],False
nmm_t_6842,nmm-01bk,['nmm-01bk'],True
nmm_t_6843,nmm-01bk,['nmm-01bk'],True
nmm_t_6844,nmm-01bk,['nmm-01bk'],True
nmm_t_6845,nmm-01bl,[],False
nmm_t_6846,nmm-01bl,['nmm-01bl'],True
nmm_t_6847,nmm-01bl,['nmm-01bl'],True
nmm_t_6848,nmm-01bl,['nmm-01bl'],True
nmm_t_6849,nmm-01bm,['nmm-01bm'],True
nmm_t_6850,nmm-01bm,['nmm-01bm'],True
nmm_t_6851,nmm-01bm,['nmm-01bm'],True
nmm_t_6852,nmm-01bm,['nmm-01bm'],True
nmm_t_6853,nmm-01bn,['nmm-01bm'],False
nmm_t_6854,nmm-01bn,['nmm-01bn'],True
nmm_t_6855,nmm-01bn,['nmm-01bn'],True
nmm_t_6856,nmm-01bn,['nmm-01bn'],True
nmm_t_6857,nmm-01bo,['nmm-01bm'],False
nmm_t_6858,nmm-01bo,['nmm-01bo'],True
nmm_t_6859,nmm-01bo,['nmm-01bo'],True
nmm_t_6860,nmm-01bo,['nmm-01bo'],True
nmm_t_6861,nmm-01bp,[],False
nmm_t_6862,nmm-01bp,['nmm-01bp'],True
nmm_t_6863,nmm-01bp,['nmm-01bp'],True
nmm_t_6864,nmm-01bp,['nmm-01bp'],True
nmm_t_6865,nmm-01bq,[],False
nmm_t_6866,nmm-01bq,['nmm-01bq'],True
nmm_t_6867,nmm-01bq,['nmm-01bq'],True
nmm_t_6868,nmm-01bq,['nmm-01bq'],True
nmm_t_6869,nmm-01br,[],False
nmm_t_6870,nmm-01br,['nmm-01br'],True
nmm_t_6871,nmm-01br,['nmm-01br'],True
nmm_t_6872,nmm-01br,['nmm-01br'],True
nmm_t_6873,nmm-01bs,[],False
nmm_t_6874,nmm-01bs,['nmm-01bs'],True
nmm_t_6875,nmm-01bs,['nmm-01bs'],True
nmm_t_6876,nmm-01bs,['nmm-01bs'],True
nmm_t_6877,nmm-01bt,[],False
nmm_t_6878,nmm-01bt,['nmm-01bt'],True
nmm_t_6879,nmm-01bt,['nmm-01bt'],True
nmm_t_6880,nmm-01bt,['nmm-01bt'],True
nmm_t_6881,nmm-01bu,[],False
nmm_t_6882,nmm-01bu,['nmm-01bu'],True
nmm_t_6883,nmm-01bu,['nmm-01bu'],True
nmm_t_6884,nmm-01bu,['nmm-01bu'],True
nmm_t_6885,nmm-01bv,[],False
nmm_t_6886,nmm-01bv,['nmm-01bv'],True
nmm_t_6887,nmm-01bv,['nmm-01bv'],True
nmm_t_6888,nmm-01bv,['nmm-01bv'],True
nmm_t_6889,nmm-01bw,[],False
nmm_t_6890,nmm-01bw,['nmm-01bw'],True
nmm_t_6891,nmm-01bw,['nmm-01bw'],True
nmm_t_6892,nmm-01bw,['nmm-01bw'],True
nmm_t_6893,nmm-01bx,[],False
nmm_t_6894,nmm-01bx,['nmm-01bx'],True
nmm_t_6895,nmm-01bx,['nmm-01bx'],True
nmm_t_6896,nmm-01bx,['nmm-01bx'],True
nmm_t_6897,nmm-01by,[],False
nmm_t_6898,nmm-01by,['nmm-01by'],True
nmm_t_6899,nmm-01by,['nmm-01by'],True
nmm_t_6900,nmm-01by,['nmm-01by'],True
nmm_t_6901,nmm-01bz,[],False
nmm_t_6902,nmm-01bz,['nmm-01bz'],True
nmm_t_6903,nmm-01bz,['nmm-01bz'],True
nmm_t_6904,nmm-01bz,['nmm-01bz'],True
nmm_t_6905,nmm-01c0,[],False
nmm_t_6906,nmm-01c0,['nmm-01c0'],True
nmm_t_6907,nmm-01c0,['nmm-01c0'],True
nmm_t_6908,nmm-01c0,['nmm-01c0'],True
nmm_t_6909,nmm-01c1,[],False
nmm_t_6910,nmm-01c1,['nmm-01c1'],True
nmm_t_6911,nmm-01c1,['nmm-01c1'],True
nmm_t_6912,nmm-01c1,['nmm-01c1'],True
nmm_t_6913,nmm-01c2,[],False
nmm_t_6914,nmm-01c2,['nmm-01c2'],True
nmm_t_6915,nmm-01c2,['nmm-01c2'],True
nmm_t_6916,nmm-01c2,['nmm-01c2'],True
nmm_t_6917,nmm-01c3,[],False
nmm_t_6918,nmm-01c3,['nmm-01c3'],True
nmm_t_6919,nmm-01c3,['nmm-01c3'],True
nmm_t_6920,nmm-01c3,['nmm-01c3'],True
nmm_t_6921,nmm-01c4,[],False
nmm_t_6922,nmm-01c4,['nmm-01c4'],True
nmm_t_6923,nmm-01c4,['nmm-01c4'],True
nmm_t_6924,nmm-01c4,['nmm-01c4'],True
nmm_t_6925,nmm-01c5,[],False
nmm_t_6926,nmm-01c5,['nmm-01c5'],True
nmm_t_6927,nmm-01c5,['nmm-01c5'],True
nmm_t_6928,nmm-01c5,['nmm-01c5'],True
nmm_t_6929,nmm-01c6,[],False
nmm_t_6930,nmm-01c6,['nmm-01c6'],True
nmm_t_6931,nmm-01c6,['nmm-01c6'],True
nmm_t_6932,nmm-01c6,['nmm-01c6'],True
nmm_t_6933,nmm-01c7,[],False
nmm_t_6934,nmm-01c7,['nmm-01c7'],True
nmm_t_6935,nmm-01c7,['nmm-01c7'],True
nmm_t_6936,nmm-01c7,['nmm-01c7'],True
nmm_t_6937,nmm-01c8,[],False
nmm_t_6938,nmm-01c8,['nmm-01c8'],True
nmm_t_6939,nmm-01c8,['nmm-01c8'],True
nmm_t_6940,nmm-01c8,['nmm-01c8'],True
nmm_t_6941,nmm-01c9,[],False
nmm_t_6942,nmm-01c9,['nmm-01c9'],True
nmm_t_6943,nmm-01c9,['nmm-01c9'],True
nmm_t_6944,nmm-01c9,['nmm-01c9'],True
nmm_t_6945,nmm-01ca,[],False
nmm_t_6946,nmm-01ca,['nmm-01ca'],True
nmm_t_6947,nmm-01ca,['nmm-01ca'],True
nmm_t_6948,nmm-01ca,['nmm-01ca'],True
nmm_t_6949,nmm-01cb,[],False
nmm_t_6950,nmm-01cb,['nmm-01cb'],True
nmm_t_6951,nmm-01cb,['nmm-01cb'],True
nmm_t_6952,nmm-01cb,['nmm-01cb'],True
nmm_t_6953,nmm-01cc,[],False
nmm_t_6954,nmm-01cc,['nmm-01cc'],True
nmm_t_6955,nmm-01cc,['nmm-01cc'],True
nmm_t_6956,nmm-01cc,['nmm-01cc'],True
nmm_t_6957,nmm-01cd,[],False
nmm_t_6958,nmm-01cd,['nmm-01cd'],True
nmm_t_6959,nmm-01cd,['nmm-01cd'],True
nmm_t_6960,nmm-01cd,['nmm-01cd'],True
nmm_t_6961,nmm-01ce,[],False
nmm_t_6962,nmm-01ce,['nmm-01ce'],True
nmm_t_6963,nmm-01ce,['nmm-01ce'],True
nmm_t_6964,nmm-01ce,['nmm-01ce'],True
nmm_t_6965,nmm-01cf,[],False
nmm_t_6966,nmm-01cf,['nmm-01cf'],True
nmm_t_6967,nmm-01cf,['nmm-01cf'],True
nmm_t_6968,nmm-01cf,['nmm-01cf'],True
nmm_t_6969,nmm-01cg,[],False
nmm_t_6970,nmm-01cg,['nmm-01cg'],True
nmm_t_6971,nmm-01cg,['nmm-01cg'],True
nmm_t_6972,nmm-01cg,['nmm-01cg'],True
nmm_t_6973,nmm-01ch,[],False
nmm_t_6974,nmm-01ch,['nmm-01ch'],True
nmm_t_6975,nmm-01ch,['nmm-01ch'],True
nmm_t_6976,nmm-01ch,['nmm-01ch'],True
nmm_t_6977,nmm-01ci,[],False
nmm_t_6978,nmm-01ci,['nmm-01ci'],True
nmm_t_6979,nmm-01ci,['nmm-01ci'],True
nmm_t_6980,nmm-01ci,['nmm-01ci'],True
nmm_t_6981,nmm-01cj,[],False
nmm_t_6982,nmm-01cj,['nmm-01cj'],True
nmm_t_6983,nmm-01cj,['nmm-01cj'],True
nmm_t_6984,nmm-01cj,['nmm-01cj'],True
nmm_t_6985,nmm-01ck,[],False
nmm_t_6986,nmm-01ck,['nmm-01ck'],True
nmm_t_6987,nmm-01ck,['nmm-01ck'],True
nmm_t_6988,nmm-01ck,['nmm-01ck'],True
nmm_t_6989,nmm-01cl,[],False
nmm_t_6990,nmm-01cl,['nmm-01cl'],True
nmm_t_6991,nmm-01cl,['nmm-01cl'],True
nmm_t_6992,nmm-01cl,['nmm-01cl'],True
nmm_t_6993,nmm-01cm,[],False
nmm_t_6994,nmm-01cm,['nmm-01cm'],True
nmm_t_6995,nmm-01cm,['nmm-01cm'],True
nmm_t_6996,nmm-01cm,['nmm-01cm'],True
nmm_t_6997,nmm-01cn,[],False
nmm_t_6998,nmm-01cn,['nmm-01cn'],True
nmm_t_6999,nmm-01cn,['nmm-01cn'],True
nmm_t_7000,nmm-01cn,['nmm-01cn'],True
nmm_t_7001,nmm-01co,[],False
nmm_t_7002,nmm-01co,['nmm-01co'],True
nmm_t_7003,nmm-01co,['nmm-01co'],True
nmm_t_7004,nmm-01co,['nmm-01co'],True
nmm_t_7005,nmm-01cp,[],False
nmm_t_7006,nmm-01cp,['nmm-01cp'],True
nmm_t_7007,nmm-01cp,['nmm-01cp'],True
nmm_t_7008,nmm-01cp,['nmm-01cp'],True
nmm_t_7009,nmm-01cq,[],False
nmm_t_7010,nmm-01cq,['nmm-01cq'],True
nmm_t_7011,nmm-01cq,['nmm-01cq'],True
nmm_t_7012,nmm-01cq,['nmm-01cq'],True
nmm_t_7013,nmm-01cr,[],False
nmm_t_7014,nmm-01cr,['nmm-01cr'],True
nmm_t_7015,nmm-01cr,['nmm-01cr'],True
nmm_t_7016,nmm-01cr,['nmm-01cr'],True
nmm_t_7017,nmm-01cs,[],False
nmm_t_7018,nmm-01cs,['nmm-01cs'],True
nmm_t_7019,nmm-01cs,['nmm-01cs'],True
nmm_t_7020,nmm-01cs,['nmm-01cs'],True
nmm_t_7021,nmm-01ct,[],False
nmm_t_7022,nmm-01ct,['nmm-01ct'],True
nmm_t_7023,nmm-01ct,['nmm-01ct'],True
nmm_t_7024,nmm-01ct,['nmm-01ct'],True
nmm_t_7025,nmm-01cu,[],False
nmm_t_7026,nmm-01cu,['nmm-01cu'],True
nmm_t_7027,nmm-01cu,['nmm-01cu'],True
nmm_t_7028,nmm-01cu,['nmm-01cu'],True
nmm_t_7029,nmm-01cv,[],False
nmm_t_7030,nmm-01cv,['nmm-01cv'],True
nmm_t_7031,nmm-01cv,['nmm-01cv'],True
nmm_t_7032,nmm-01cv,['nmm-01cv'],True
nmm_t_7033,nmm-01cw,[],False
nmm_t_7034,nmm-01cw,['nmm-01cw'],True
nmm_t_7035,nmm-01cw,['nmm-01cw'],True
nmm_t_7036,nmm-01cw,['nmm-01cw'],True
nmm_t_7037,nmm-01cx,[],False
nmm_t_7038,nmm-01cx,['nmm-01cx'],True
nmm_t_7039,nmm-01cx,['nmm-01cx'],True
nmm_t_7040,nmm-01cx,['nmm-01cx'],True
nmm_t_7041,nmm-01cy,[],False
nmm_t_7042,nmm-01cy,['nmm-01cy'],True
nmm_t_7043,nmm-01cy,['nmm-01cy'],True
nmm_t_7044,nmm-01cy,['nmm-01cy'],True
nmm_t_7045,nmm-01cz,[],False
nmm_t_7046,nmm-01cz,['nmm-01cz'],True
nmm_t_7047,nmm-01cz,['nmm-01cz'],True
nmm_t_7048,nmm-01cz,['nmm-01cz'],True
nmm_t_7049,nmm-01d0,[],False
nmm_t_7050,nmm-01d0,['nmm-01d0'],True
nmm_t_7051,nmm-01d0,['nmm-01d0'],True
nmm_t_7052,nmm-01d0,['nmm-01d0'],True
nmm_t_7053,nmm-01d1,[],False
nmm_t_7054,nmm-01d1,['nmm-01d1'],True
nmm_t_7055,nmm-01d1,['nmm-01d1'],True
nmm_t_7056,nmm-01d1,['nmm-01d1'],True
nmm_t_7057,nmm-01d2,[],False
nmm_t_7058,nmm-01d2,['nmm-01d2'],True
nmm_t_7059,nmm-01d2,['nmm-01d2'],True
nmm_t_7060,nmm-01d2,['nmm-01d2'],True
nmm_t_7061,nmm-01d3,[],False
nmm_t_7062,nmm-01d3,['nmm-01d3'],True
nmm_t_7063,nmm-01d3,['nmm-01d3'],True
nmm_t_7064,nmm-01d3,['nmm-01d3'],True
nmm_t_7065,nmm-01d4,[],False
nmm_t_7066,nmm-01d4,['nmm-01d4'],True
nmm_t_7067,nmm-01d4,['nmm-01d4'],True
nmm_t_7068,nmm-01d4,['nmm-01d4'],True
nmm_t_7069,nmm-01d5,[],False
nmm_t_7070,nmm-01d5,['nmm-01d5'],True
nmm_t_7071,nmm-01d5,['nmm-01d5'],True
nmm_t_7072,nmm-01d5,['nmm-01d5'],True
nmm_t_7073,nmm-01d6,[],False
nmm_t_7074,nmm-01d6,['nmm-01d6'],True
nmm_t_7075,nmm-01d6,['nmm-01d6'],True
nmm_t_7076,nmm-01d6,['nmm-01d6'],True
nmm_t_7077,nmm-01d7,[],False
nmm_t_7078,nmm-01d7,['nmm-01d7'],True
nmm_t_7079,nmm-01d7,['nmm-01d7'],True
nmm_t_7080,nmm-01d7,['nmm-01d7'],True
nmm_t_7081,nmm-01d8,[],False
nmm_t_7082,nmm-01d8,['nmm-01d8'],True
nmm_t_7083,nmm-01d8,['nmm-01d8'],True
nmm_t_7084,nmm-01d8,['nmm-01d8'],True
nmm_t_7085,nmm-01d9,[],False
nmm_t_7086,nmm-01d9,['nmm-01d9'],True
nmm_t_7087,nmm-01d9,['nmm-01d9'],True
nmm_t_7088,nmm-01d9,['nmm-01d9'],True
nmm_t_7089,nmm-01da,[],False
nmm_t_7090,nmm-01da,['nmm-01da'],True
nmm_t_7091,nmm-01da,['nmm-01da'],True
nmm_t_7092,nmm-01da,['nmm-01da'],True
nmm_t_7093,nmm-01db,[],False
nmm_t_7094,nmm-01db,['nmm-01db'],True
nmm_t_7095,nmm-01db,['nmm-01db'],True
nmm_t_7096,nmm-01db,['nmm-01db'],True
nmm_t_7097,nmm-01dc,[],False
nmm_t_7098,nmm-01dc,['nmm-01dc'],True
nmm_t_7099,nmm-01dc,['nmm-01dc'],True
nmm_t_7100,nmm-01dc,['nmm-01dc'],True
nmm_t_7101,nmm-01dd,[],False
nmm_t_7102,nmm-01dd,['nmm-01dd'],True
nmm_t_7103,nmm-01dd,['nmm-01dd'],True
nmm_t_7104,nmm-01dd,['nmm-01dd'],True
nmm_t_7105,nmm-01de,[],False
nmm_t_7106,nmm-01de,['nmm-01de'],True
nmm_t_7107,nmm-01de,['nmm-01de'],True
nmm_t_7108,nmm-01de,['nmm-01de'],True
nmm_t_7109,nmm-01df,[],False
nmm_t_7110,nmm-01df,['nmm-01df'],True
nmm_t_7111,nmm-01df,['nmm-01df'],True
nmm_t_7112,nmm-01df,['nmm-01df'],True
nmm_t_7113,nmm-01dg,[],False
nmm_t_7114,nmm-01dg,['nmm-01dg'],True
nmm_t_7115,nmm-01dg,['nmm-01dg'],True
nmm_t_7116,nmm-01dg,['nmm-01dg'],True
nmm_t_7117,nmm-01dh,[],False
nmm_t_7118,nmm-01dh,['nmm-01dh'],True
nmm_t_7119,nmm-01dh,['nmm-01dh'],True
nmm_t_7120,nmm-01dh,['nmm-01dh'],True
nmm_t_7121,nmm-01di,[],False
nmm_t_7122,nmm-01di,['nmm-01di'],True
nmm_t_7123,nmm-01di,['nmm-01di'],True
nmm_t_7124,nmm-01di,['nmm-01di'],True
nmm_t_7125,nmm-01dj,[],False
nmm_t_7126,nmm-01dj,['nmm-01dj'],True
nmm_t_7127,nmm-01dj,['nmm-01dj'],True
nmm_t_7128,nmm-01dj,['nmm-01dj'],True
nmm_t_7129,nmm-01dk,[],False
nmm_t_7130,nmm-01dk,['nmm-01dk'],True
nmm_t_7131,nmm-01dk,['nmm-01dk'],True
nmm_t_7132,nmm-01dk,['nmm-01dk'],True
nmm_t_7133,nmm-01dl,[],False
nmm_t_7134,nmm-01dl,['nmm-01dl'],True
nmm_t_7135,nmm-01dl,['nmm-01dl'],True
nmm_t_7136,nmm-01dl,['nmm-01dl'],True
nmm_t_7137,nmm-01dm,[],False
nmm_t_7138,nmm-01dm,['nmm-01dm'],True
nmm_t_7139,nmm-01dm,['nmm-01dm'],True
nmm_t_7140,nmm-01dm,['nmm-01dm'],True
nmm_t_7141,nmm-01dn,[],False
nmm_t_7142,nmm-01dn,['nmm-01dn'],True
nmm_t_7143,nmm-01dn,['nmm-01dn'],True
nmm_t_7144,nmm-01dn,['nmm-01dn'],True
nmm_t_7145,nmm-01do,[],False
nmm_t_7146,nmm-01do,['nmm-01do'],True
nmm_t_7147,nmm-01do,['nmm-01do'],True
nmm_t_7148,nmm-01do,['nmm-01do'],True
nmm_t_7149,nmm-01dp,[],False
nmm_t_7150,nmm-01dp,['nmm-01dp'],True
nmm_t_7151,nmm-01dp,['nmm-01dp'],True
nmm_t_7152,nmm-01dp,['nmm-01dp'],True
nmm_t_7153,nmm-01dq,[],False
nmm_t_7154,nmm-01dq,['nmm-01dq'],True
nmm_t_7155,nmm-01dq,['nmm-01dq'],True
nmm_t_7156,nmm-01dq,['nmm-01dq'],True
nmm_t_7157,nmm-01dr,[],False
nmm_t_7158,nmm-01dr,['nmm-01dr'],True
nmm_t_7159,nmm-01dr,['nmm-01dr'],True
nmm_t_7160,nmm-01dr,['nmm-01dr'],True
nmm_t_7161,nmm-01ds,[],False
nmm_t_7162,nmm-01ds,['nmm-01ds'],True
nmm_t_7163,nmm-01ds,['nmm-01ds'],True
nmm_t_7164,nmm-01ds,['nmm-01ds'],True
nmm_t_7165,nmm-01dt,[],False
nmm_t_7166,nmm-01dt,['nmm-01dt'],True
nmm_t_7167,nmm-01dt,['nmm-01dt'],True
nmm_t_7168,nmm-01dt,['nmm-01dt'],True
nmm_t_7169,nmm-01du,[],False
nmm_t_7170,nmm-01du,['nmm-01du'],True
nmm_t_7171,nmm-01du,['nmm-01du'],True
nmm_t_7172,nmm-01du,['nmm-01du'],True
nmm_t_7173,nmm-01dv,[],False
nmm_t_7174,nmm-01dv,['nmm-01dv'],True
nmm_t_7175,nmm-01dv,['nmm-01dv'],True
nmm_t_7176,nmm-01dv,['nmm-01dv'],True
nmm_t_7177,nmm-01dw,[],False
nmm_t_7178,nmm-01dw,['nmm-01dw'],True
nmm_t_7179,nmm-01dw,['nmm-01dw'],True
nmm_t_7180,nmm-01dw,['nmm-01dw'],True
nmm_t_7181,nmm-01dx,[],False
nmm_t_7182,nmm-01dx,['nmm-01dx'],True
nmm_t_7183,nmm-01dx,['nmm-01dx'],True
nmm_t_7184,nmm-01dx,['nmm-01dx'],True
nmm_t_7185,nmm-01dy,[],False
nmm_t_7186,nmm-01dy,['nmm-01dy'],True
nmm_t_7187,nmm-01dy,['nmm-01dy'],True
nmm_t_7188,nmm-01dy,['nmm-01dy'],True
nmm_t_7189,nmm-01dz,[],False
nmm_t_7190,nmm-01dz,['nmm-01dz'],True
nmm_t_7191,nmm-01dz,['nmm-01dz'],True
nmm_t_7192,nmm-01dz,['nmm-01dz'],True
nmm_t_7193,nmm-01e0,[],False
nmm_t_7194,nmm-01e0,['nmm-01e0'],True
nmm_t_7195,nmm-01e0,['nmm-01e0'],True
nmm_t_7196,nmm-01e0,['nmm-01e0'],True
nmm_t_7197,nmm-01e1,[],False
nmm_t_7198,nmm-01e1,['nmm-01e1'],True
nmm_t_7199,nmm-01e1,['nmm-01e1'],True
nmm_t_7200,nmm-01e1,['nmm-01e1'],True
nmm_t_7201,nmm-01e2,[],False
nmm_t_7202,nmm-01e2,['nmm-01e2'],True
nmm_t_7203,nmm-01e2,['nmm-01e2'],True
nmm_t_7204,nmm-01e2,['nmm-01e2'],True
nmm_t_7205,nmm-01e3,[],False
nmm_t_7206,nmm-01e3,['nmm-01e3'],True
nmm_t_7207,nmm-01e3,['nmm-01e3'],True
nmm_t_7208,nmm-01e3,['nmm-01e3'],True
nmm_t_7209,nmm-01e4,[],False
nmm_t_7210,nmm-01e4,['nmm-01e4'],True
nmm_t_7211,nmm-01e4,['nmm-01e4'],True
nmm_t_7212,nmm-01e4,['nmm-01e4'],True
nmm_t_7213,nmm-01e5,[],False
nmm_t_7214,nmm-01e5,['nmm-01e5'],True
nmm_t_7215,nmm-01e5,['nmm-01e5'],True
nmm_t_7216,nmm-01e5,['nmm-01e5'],True
nmm_t_7217,nmm-01e6,[],False
nmm_t_7218,nmm-01e6,['nmm-01e6'],True
nmm_t_7219,nmm-01e6,['nmm-01e6'],True
nmm_t_7220,nmm-01e6,['nmm-01e6'],True
nmm_t_7221,nmm-01e7,[],False
nmm_t_7222,nmm-01e7,['nmm-01e7'],True
nmm_t_7223,nmm-01e7,['nmm-01e7'],True
nmm_t_7224,nmm-01e7,['nmm-01e7'],True
nmm_t_7225,nmm-01e8,[],False
nmm_t_7226,nmm-01e8,['nmm-01e8'],True
nmm_t_7227,nmm-01e8,['nmm-01e8'],True
nmm_t_7228,nmm-01e8,['nmm-01e8'],True
nmm_t_7229,nmm-01e9,[],False
nmm_t_7230,nmm-01e9,['nmm-01e9'],True
nmm_t_7231,nmm-01e9,['nmm-01e9'],True
nmm_t_7232,nmm-01e9,['nmm-01e9'],True
nmm_t_7233,nmm-01ea,[],False
nmm_t_7234,nmm-01ea,['nmm-01ea'],True
nmm_t_7235,nmm-01ea,['nmm-01ea'],True
nmm_t_7236,nmm-01ea,['nmm-01ea'],True
nmm_t_7237,nmm-01eb,[],False
nmm_t_7238,nmm-01eb,['nmm-01eb'],True
nmm_t_7239,nmm-01eb,['nmm-01eb'],True
nmm_t_7240,nmm-01eb,['nmm-01eb'],True
nmm_t_7241,nmm-01ec,[],False
nmm_t_7242,nmm-01ec,['nmm-01ec'],True
nmm_t_7243,nmm-01ec,['nmm-01ec'],True
nmm_t_7244,nmm-01ec,['nmm-01ec'],True
nmm_t_7245,nmm-01ed,[],False
nmm_t_7246,nmm-01ed,['nmm-01ed'],True
nmm_t_7247,nmm-01ed,['nmm-01ed'],True
nmm_t_7248,nmm-01ed,['nmm-01ed'],True
nmm_t_7249,nmm-01ee,[],False
nmm_t_7250,nmm-01ee,['nmm-01ee'],True
nmm_t_7251,nmm-01ee,['nmm-01ee'],True
nmm_t_7252,nmm-01ee,['nmm-01ee'],True
nmm_t_7253,nmm-01ef,[],False
nmm_t_7254,nmm-01ef,['nmm-01ef'],True
nmm_t_7255,nmm-01ef,['nmm-01ef'],True
nmm_t_7256,nmm-01ef,['nmm-01ef'],True
nmm_t_7257,nmm-01eg,[],False
nmm_t_7258,nmm-01eg,['nmm-01eg'],True
nmm_t_7259,nmm-01eg,['nmm-01eg'],True
nmm_t_7260,nmm-01eg,['nmm-01eg'],True
nmm_t_7261,nmm-01eh,[],False
nmm_t_7262,nmm-01eh,['nmm-01eh'],True
nmm_t_7263,nmm-01eh,['nmm-01eh'],True
nmm_t_7264,nmm-01eh,['nmm-01eh'],True
nmm_t_7265,nmm-01ei,[],False
nmm_t_7266,nmm-01ei,['nmm-01ei'],True
nmm_t_7267,nmm-01ei,['nmm-01ei'],True
nmm_t_7268,nmm-01ei,['nmm-01ei'],True
nmm_t_7269,nmm-01ej,[],False
nmm_t_7270,nmm-01ej,['nmm-01ej'],True
nmm_t_7271,nmm-01ej,['nmm-01ej'],True
nmm_t_7272,nmm-01ej,['nmm-01ej'],True
nmm_t_7273,nmm-01ek,[],False
nmm_t_7274,nmm-01ek,['nmm-01ek'],True
nmm_t_7275,nmm-01ek,['nmm-01ek'],True
nmm_t_7276,nmm-01ek,['nmm-01ek'],True
nmm_t_7277,nmm-01el,[],False
nmm_t_7278,nmm-01el,['nmm-01el'],True
nmm_t_7279,nmm-01el,['nmm-01el'],True
nmm_t_7280,nmm-01el,['nmm-01el'],True
nmm_t_7281,nmm-01em,[],False
nmm_t_7282,nmm-01em,['nmm-01em'],True
nmm_t_7283,nmm-01em,['nmm-01em'],True
nmm_t_7284,nmm-01em,['nmm-01em'],True
nmm_t_7285,nmm-01en,[],False
nmm_t_7286,nmm-01en,['nmm-01en'],True
nmm_t_7287,nmm-01en,['nmm-01en'],True
nmm_t_7288,nmm-01en,['nmm-01en'],True
nmm_t_7289,nmm-01eo,[],False
nmm_t_7290,nmm-01eo,['nmm-01eo'],True
nmm_t_7291,nmm-01eo,['nmm-01eo'],True
nmm_t_7292,nmm-01eo,['nmm-01eo'],True
nmm_t_7293,nmm-01ep,[],False
nmm_t_7294,nmm-01ep,['nmm-01ep'],True
nmm_t_7295,nmm-01ep,['nmm-01ep'],True
nmm_t_7296,nmm-01ep,['nmm-01ep'],True
nmm_t_7297,nmm-01eq,[],False
nmm_t_7298,nmm-01eq,['nmm-01eq'],True
nmm_t_7299,nmm-01eq,['nmm-01eq'],True
nmm_t_7300,nmm-01eq,['nmm-01eq'],True
